#	coupon_pk	coupon_ref_id	is_duplicate?	mark_inactive?	override_category?	parent_category_override?	parent_category_override?	correct_location?	address_correction?	locality_correction?	region_correction?	postal_code_correction?
1	1637045	1414662										
783	1637261	1448330			1	Health & Beauty	Spa					
784	1718504	1874813										
785	1674711	1850910										
786	1648007	1672519	1					1	5 Avenue San Carlos St	Carmel	CA	93923
787	1669401	1763129						1	5 Avenue San Carlos St	Carmel	CA	93923
788	1653132	1763786										
789	1669385	1760258	1									
790	1669079	672016										
791	1654931	1199037										
792	1656513	886704										
793	1669395	684503	1									
794	1675269	1416050	1									
795	1656364	1381780						1	116 Paseo De San Antonio	San Jose	CA	95112
796	1661930	706911	1									
797	1669197	1208419	1									
798	1672223	694122										
799	1652730	713900										
800	1635769	672277										
801	1668110	885124	1									
802	1656274	1680771	1									
803	1670556	1414512										
804	1699959	1977563		1				1	1725 El Camino Real	Millbrae	CA	94030
805	1697193	1952273	1		1	Health & Beauty	Facial					
806	1741863	1872635										
807	1698825	1960893		1	1	Health & Beauty	Facial	1	37394 Fremont Blvd	Fremont	CA	94536
808	1732293	2024475										
809	1691955	1968920		1								
810	1722896	1982869	1									
811	1660343	880005										
812	1667101	706450	1									
813	1658896	887185										
814	1666535	1219435	1									
815	1719353	1895463										
816	1722047	1895469										
817	1722055	1895470										
818	1663629	691786										
819	1670165	1206792	1									
820	1704216	1992074	1									
821	1704484	1959317		1								
822	1732249	2007412										
823	1698935	1960102		1	1	Activities & Events	None					
824	1693315	1968372	1		1	Health & Beauty	None					
825	1693316	1949439										
826	1697447	1949437										
827	1647659	1415331		1								
828	1675349	1381830										
829	1735085	1986666										
830	1699957	1991045	1					1	155 E 5th Ave	San Mateo	CA	94401
831	1691694	1989311										
832	1659938	1007356										
833	1669674	1198924	1									
834	1725672	1746476			1	Activities & Events	Sporting Events					
835	1719411	1876320										
836	1719418	1876314										
837	1734956	2013354										
838	1714448	1876864			1	Shopping & Services	Photography Services					
839	1716636	1876230										
840	1637868	1448246			1	Shopping & Services	Home Services					
841	1719344	1895434										
842	1721620	1972010										
843	1638167	1110177			1	Shopping & Services	Photography Services					
844	1749182	1872695										
845	1724323	2026055										
846	1693139	1969689		1	1	Health & Beauty	Facial					
847	1638190	1563174			1	Health & Beauty	Spa					
848	1716401	1875981										
849	1692935	2009828										
850	1637923	1448344			1	Shopping & Services	None	1	908 21st St	Sacramento	CA	95816
851	1734938	1083498										
852	1665436	1199729										
853	1729330	2000441										
854	1665804	674912										
855	1715932	1875109										
856	1715936	1875110										
857	1715947	1875106										
858	1718651	1875111										
859	1718653	1875095										
860	1718654	1875107										
861	1718655	1875105										
862	1718656	1875103										
863	1718659	1875099										
864	1718660	1875097										
865	1718661	1875116										
866	1718678	1875108										
867	1721365	1875094										
868	1721366	1875104										
869	1721368	1875100										
870	1638183	1079814			1	Shopping & Services	None					
871	1637645	1109868			1	Shopping & Services	Home Services					
872	1714125	1889423										
873	1666058	705639										
874	1654001	1680735										
875	1662381	1674409	1									
876	1662977	1214485										
877	1745960	1826206										
878	1652168	1206213										
879	1668006	1091215	1									
880	1725770	1109330			1	Activities & Events	Comedy Clubs					
881	1732281	2023743										
882	1717325	1894341										
883	1726500	2026484										
884	1747281	1907223										
885	1723647	1886574										
886	1669033	1198945										
887	1668804	1210707						1	1509 E 14th St	San Leandro	CA	94578
888	1717506	1985276										
889	1651906	1790638	1									
890	1664505	882273										
891	1728390	1911409										
892	1729031	2005306										
893	1674194	1209871										
894	1716731	1926130										
895	1663436	1201029										
896	1691418	1949300										
897	1699692	1990779	1									
898	1734977	873780		1	1	Activities & Events	Comedy Clubs					
899	1634773	1626677		1	1	Fitness	Gym					
900	1669159	1199271										
901	1672290	884664	1									
902	1655186	1680051	1									
903	1667970	1057435										
904	1748001	1872634		1								
905	1637930	1046528			1	Health & Beauty	Massage					
906	1637584	1524963	1		1	Dining & Nightlife	Restaurants	1	Pier 39	San Francisco	CA	94133
907	1668770	1199219										
908	1693137	1960105						1	3129 Arden Way	Sacramento	CA	95825
909	1656846	1207887	1									
910	1668820	1413547										
911	1657004	1383617										
912	1670521	1413789	1									
913	1654790	1210446	1									
914	1661303	1415756										
915	1727468	930144										
916	1659097	709975										
917	1666180	886037	1									
918	1670016	696598										
919	1638140	1563157			1	Activities & Events	Life Skills Classes					
920	1634566	1626417			1	Health & Beauty	Massage					
921	1728958	1936769										
922	1675792	696144										
923	1716149	1875448										
924	1714187	1943261										
925	1704340	1969796			1	Dining & Nightlife	Restaurants					
926	1722843	2019943										
927	1638181	1449116			1	Health & Beauty	Spa					
928	1716376	1875938										
929	1729600	1851901										
930	1713997	1925552										
931	1708810	1758202	1		1	Fitness	None	1	490 Munroe st	Sacramento	CA	95825
932	1638226	1110152			1	Fitness	Gym					
933	1672297	1010190										
934	1701415	1959275						1	9025 Folsom Blvd	Sacramento	CA	95826
935	1698661	1959279										
936	1701416	1959283										
937	1701417	1959284										
938	1701420	1959277										
939	1701566	1960719										
940	1693265	1960724										
941	1718847	1875420										
942	1652511	1209852										
943	1662874	691400	1									
944	1662212	1835143										
945	1672212	701292										
946	1656141	1021694										
947	1670025	884604	1									
948	1635240	1626516			1	Fitness	Martial Arts					
949	1650682	1695764			1	Health & Beauty	Hair Salon					
950	1722409	1871628										
951	1698669	1960169						1	2230 Loma Vista Dr	Sacramento	CA	95825
952	1634526	1626640		1	1	Health & Beauty	Massage					
953	1717433	1982863			1	Activities & Events	Outdoor Adventures					
954	1659242	893403										
955	1671336	1213843	1									
956	1637913	1448315			1	Shopping & Services	None					
957	1717314	1971342										
958	1637626	1109860			1	Health & Beauty	Spa					
959	1702971	1954338										
960	1659518	1221808	1									
961	1668091	1109363										
962	1637926	1448304		1	1	Shopping & Services	Photography Services					
963	1737693	980535										
964	1745896	1152352										
965	1748415	1109319										
966	1751080	1648922			1	Activities & Events	City Tours					
967	1659546	678037										
968	1675326	1676111	1									
969	1637883	1447694			1	Shopping & Services	Home Services					
970	1670499	1415239										
971	1674774	671719										
972	1660095	1206949										
973	1662330	702963	1									
974	1717938	1973523										
975	1672385	712977										
976	1665556	708530										
977	1715926	1894221										
978	1725772	942704										
979	1714831	1876686										
980	1712520	1177004										
981	1675352	1208223	1									
982	1675363	695575										
983	1729507	1836176										
984	1670897	1015212										
985	1721573	1875417										
986	1715743	1874744										
987	1718459	1874748										
988	1662554	686438										
989	1673581	1209537										
990	1635236	1626624		1	1	Shopping & Services	None					
991	1691409	1949309										
992	1696033	1960817		1								
993	1674256	1203029										
994	1695701	1959305	1		1	Dining & Nightlife	Restaurants					
995	1654151	1827208										
996	1664692	1825652	1									
997	1666956	680369										
998	1673106	887955	1									
999	1719506	1926651										
1000	1713813	2010799										
1001	1690547	1960849										
1002	1638222	912723			1	Shopping & Services	Home Services					
1003	1652029	1720714	1									
1004	1659363	1415624		1								
1005	1663071	1205785	1									
1006	1638180	1563162			1	Health & Beauty	Spa					
1007	1637035	1681060			1	Health & Beauty	Hair Salon					
1008	1665162	695287										
1009	1718412	1948094										
1010	1662321	1015243		1								
1011	1637651	1447706			1	Shopping & Services	None					
1012	1690566	1992231			1	Activities & Events	Dance Classes					
1013	1697445	1975713			1	Shopping & Services	Photography Services					
1014	1749766	930273										
1015	1653384	687051										
1016	1727612	873784										
1017	1727592	1799194										
1018	1638228	1449024			1	Shopping & Services	Home Services					
1019	1718275	2019980										
1020	1718281	2019969										
1021	1721009	2019971										
1022	1723713	2019976										
1023	1723182	2002792										
1024	1676128	700572										
1025	1727628	1908188										
1026	1674886	682569		1								
1027	1656208	1218335										
1028	1669997	885622	1									
1029	1689179	1954355		1								
1030	1656656	696415										
1031	1696056	1960895			1	Health & Beauty	Facial					
1032	1732266	2006606			1	Activities & Events	Outdoor Adventures					
1033	1655009	1248637	1									
1034	1673416	1416388										
1035	1722454	1871711			1	Activities & Events	Outdoor Adventures					
1036	1658582	1672869		1								
1037	1669608	1680039	1									
1038	1722058	1930172			1	Activities & Events	None					
1039	1732162	1905852										
1040	1673976	697569		1								
1041	1746698	1891921										
1042	1729418	1990652			1	Activities & Events	None					
1043	1660258	883347		1								
1044	1676148	1689095	1									
1045	1699690	2014806										
1046	1637894	1079677			1	Fitness	Pilates					
1047	1717798	1940025										
1048	1646987	1751418	1		1	Activities & Events	Sporting Events	1	7000 Coliseum Way	Oakland	CA	94621
1049	1727433	1736167										
1050	1638165	1110180			1	Health & Beauty	Hair Salon					
1051	1717658	1871986			1	Health & Beauty	Massage					
1052	1707577	1726637	1									
1053	1647143	1680044										
1054	1674026	1064561	1									
1055	1724856	1874166										
1056	1689184	2015056										
1057	1659029	1215650										
1058	1671995	1416391	1									
1059	1690536	1960744			1	Health & Beauty	Facial					
1060	1716923	1992615			1	Activities & Events	Bowling					
1061	1746001	1653974			1	Dining & Nightlife	Restaurants					
1062	1746008	1653980										
1063	1746009	1653978										
1064	1747342	1653977										
1065	1749817	1653971										
1066	1749819	1653972										
1067	1749824	1653976										
1068	1751123	1653973										
1069	1751125	1653975										
1070	1751131	1653979										
1071	1663760	696704										
1072	1745906	1981309	1									
1073	1701593	1976299			1	Health & Beauty	Facial					
1074	1726488	1873790	1									
1075	1700161	1954376										
1076	1672266	693761										
1077	1635088	1683301										
1078	1657000	1210766	1									
1079	1675370	1414101	1									
1080	1691419	1949379			1	Activities & Events	None	1	1201 W 10th St	Antioch	CA	94509
1081	1725641	873600										
1082	1748328	2027180	1									
1083	1638191	1449131			1	Health & Beauty	Hair Salon					
1084	1663150	1677630	1									
1085	1669518	884510		1								
1086	1670286	718510		1								
1087	1709561	1446079			1	Shopping & Services	Automotive Services					
1088	1638137	1448966			1	Health & Beauty	Eye & Vision					
1089	1663289	1672404										
1090	1673009	708818										
1091	1656054	1201091										
1092	1675023	1006965	1									
1093	1647063	1655590										
1094	1654627	688430		1								
1095	1665452	1414456	1									
1096	1693290	1960853			1	Health & Beauty	Hair Removal					
1097	1693295	1960851	1									
1098	1636936	1701545			1	Fitness	Personal Training					
1099	1637088	1690518	1									
1100	1721666	1875591										
1101	1724579	1985103			1	Dining & Nightlife	Bars & Clubs					
1102	1690549	1952341										
1103	1693292	1952336										
1104	1693300	2015582										
1105	1696051	1952316										
1106	1697191	1952333	1									
1107	1698813	1952346										
1108	1698818	1952321										
1109	1637568	1524877			1	Activities & Events	Life Skills Classes					
1110	1722518	1871798			1	Shopping & Services	Treats					
1111	1719013	1875782										
1112	1637644	1447695			1	Activities & Events	Life Skills Classes					
1113	1728583	1874091										
1114	1638158	922704			1	Shopping & Services	Photography Services					
1115	1657475	1680746	1									
1116	1671876	1679865										
1117	1725720	1647932			1	Activities & Events	Outdoor Adventures					
1118	1658480	1214949	1									
1119	1674939	683096										
1120	1647237	1732735	1		1	Fitness	Pilates					
1121	1648512	1695766										
1122	1659706	1823248	1									
1123	1662239	1802651	1									
1124	1651401	1796795										
1125	1662816	1199094	1									
1126	1672271	695676										
1127	1652637	1215049	1									
1128	1664956	1090949										
1129	1661477	1721036										
1130	1634505	1626447			1	Shopping & Services	Automotive Services					
1131	1696073	1960954			1	Shopping & Services	None					
1132	1701608	1960958										
1133	1722788	1894340										
1134	1654517	707105										
1135	1674421	1414635	1									
1136	1747307	2020345			1	Activities & Events	Comedy Clubs					
1137	1691411	1949389			1	Shopping & Services	None	1	1100 Contra Costa Blvd	Pleasant Hill	CA	94523
1138	1659081	1214010	1									
1139	1675283	699674										
1140	1638209	1449148		1	1	Shopping & Services	None					
1141	1732235	1128012										
1142	1694687	1998014										
1143	1693328	1952368			1	Shopping & Services	Automotive Services					
1144	1704393	1977565	1									
1145	1704397	1952358										
1146	1637893	1448252			1	Fitness	Pilates					
1147	1698808	1975571			1	Shopping & Services	Automotive Services					
1148	1637924	912664			1	Health & Beauty	Massage					
1149	1658495	1213978	1									
1150	1671982	699738										
1151	1727733	2021500										
1152	1637867	1448224			1	Shopping & Services	Home Services					
1153	1673167	689215										
1154	1637912	1448313			1	Fitness	Martial Arts					
1155	1668577	705229										
1156	1667056	685688										
1157	1634394	1626563			1	Health & Beauty	Massage					
1158	1660278	1416394										
1159	1673160	1215674	1									
1160	1702494	1949448						1	1002 Grayson Rd	Pleasant Hill	CA	94523
1161	1741879	1974880			1	Shopping & Services	None					
1162	1655990	1223349										
1163	1664768	891186	1									
1164	1729441	873689		1	1	Activities & Events	Comedy Clubs					
1165	1732134	1859153		1								
1166	1662571	889728	1									
1167	1662579	1203558										
1168	1638185	1025994			1	Fitness	Yoga					
1169	1748370	1966080										
1170	1674702	671731										
1171	1652615	1219377										
1172	1672366	880134	1									
1173	1720521	1939222										
1174	1637919	1448327			1	Health & Beauty	Tanning					
1175	1695896	1960171			1	Health & Beauty	Facial	1	3000 Arden Way	Sacramento	CA	95825
1176	1724614	1873804										
1177	1719972	1971080										
1178	1698930	2015616	1		1	Activities & Events	None					
1179	1750523	2013587		1								
1180	1674439	717872										
1181	1664314	1765490										
1182	1737717	1966079	1		1	Activities & Events	Outdoor Adventures					
1183	1749709	1942091			1	Activities & Events	Outdoor Adventures					
1184	1700160	1954362	1									
1185	1637914	1448314			1	Shopping & Services	Home Services					
1186	1701603	1960970			1	Health & Beauty	Hair Removal					
1187	1688961	1952363										
1188	1720430	1924422										
1189	1725785	1979421			1	Activities & Events	Comedy Clubs					
1190	1748374	2000460	1		1	Activities & Events	Outdoor Adventures					
1191	1729494	1175779			1	Activities & Events	Outdoor Adventures					
1192	1720428	2000326										
1193	1664599	672272										
1194	1668417	672780										
1195	1672638	1210657	1									
1196	1672642	1416458										
1197	1648805	1765371		1								
1198	1716493	1915552			1	Activities & Events	Sporting Events					
1199	1637877	1448275			1	Shopping & Services	Photography Services					
1200	1729322	1995663	1	1	1	Health & Beauty	Massage					
1201	1734505	2018234										
1202	1713898	1906789										
1203	1698816	1960890										
1204	1698821	1992235	1									
1205	1663080	1672148										
1206	1675204	1674282	1									
1207	1722567	1936767			1	Health & Beauty	None					
1208	1637310	1449162		1	1	Health & Beauty	Hair Removal					
1209	1655489	1219045	1									
1210	1674507	684417										
1211	1729492	1127960										
1212	1662594	683555										
1213	1668983	1212051	1									
1214	1746780	1903631		1								
1215	1637908	1448308			1	Shopping & Services	None	1	610 14th St	Sacramento	CA	95814
1216	1722253	1871337										
1217	1721982	1876142										
1218	1693330	1949328			1	Activities & Events	Golf					
1219	1704369	1960894										
1220	1652721	696520										
1221	1668899	679432										
1222	1729729	1895952			1	Activities & Events	Comedy Clubs					
1223	1663687	1201441	1									
1224	1670115	1413708										
1225	1749712	2003558										
1226	1693402	1977883			1	Shopping & Services	Automotive Services					
1227	1704481	1961251	1									
1228	1637502	1110183		1	1	Dining & Nightlife	Restaurants					
1229	1657652	1691959	1									
1230	1664317	1673811										
1231	1694690	1949374										
1232	1695704	1990119		1	1	Activities & Events	Wine Tasting					
1233	1637223	1445388			1	Health & Beauty	Facial					
1234	1662730	690410										
1235	1675768	1206660										
1236	1655371	1223274										
1237	1672301	1008008	1									
1238	1666663	1200867						1	2045 White Oak Lane	Santa Clara	CA	95051
1239	1637263	1448378			1	Shopping & Services	Home Services					
1240	1653997	1674475										
1241	1661195	1673296	1									
1242	1637925	1448305			1	Activities & Events	Theater					
1243	1727428	1986610										
1244	1637641	1524878			1	Shopping & Services	None					
1245	1720464	2008478										
1246	1722022	1876184										
1247	1716419	1876014										
1248	1704373	1960906			1	Health & Beauty	Facial					
1249	1639954	1447705			1	Activities & Events	Dance Classes	1	2566 Telegraph Ave	Berkeley	CA	94704
1250	1637308	1449085			1	Activities & Events	Dance Classes	1	406 Clement St	San Francisco	CA	94118
1251	1701581	1976293						1	172 Great Mall Dr	Milpitas	CA	95035
1252	1690553	1960834			1	Activities & Events	None	1	255 Union Ave	Campbell	CA	95008
1253	1734585	1873306										
1254	1638157	922701			1	Health & Beauty	None					
1255	1732259	1986664			1	Activities & Events	City Tours					
1256	1717347	1965914										
1257	1725186	1874583										
1258	1728954	1874582										
1259	1725634	1031843			1	Activities & Events	City Tours					
1260	1749720	1986661			1	Activities & Events	City Tours					
1261	1648295	1198990						1	1500 Broadway	Oakland	CA	94801
1262	1656196	1685474	1					1	1500 Broadway	Oakland	CA	94801
1263	1665974	1825706	1					1	1500 Broadway	Oakland	CA	94801
1264	1674116	1091002						1	1190 Macdonald Avenue	Richmond	CA	94801
1265	1669372	1090527	1									
1266	1725742	1852839										
1267	1747243	2020358			1	Activities & Events	Wine Tasting	1	 Pier 39	San Francisco	CA	94133
1268	1663557	681135										
1269	1693291	1960912	1									
1270	1704368	2015581										
1271	1745432	1872907		1								
1272	1722633	1871875			1	Shopping & Services	None					
1273	1727388	1986605		1								
1274	1721024	2023576										
1275	1721025	2023574										
1276	1723733	2023571										
1277	1674911	891613	1					1	856 N 13th Street	San Jose	CA	95128
1278	1653651	1381498										
1279	1725487	2024430	1		1	Activities & Events	Sporting Events					
1280	1696049	1960920			1	Health & Beauty	Teeth Whitening					
1281	1729349	1841189										
1282	1696023	2015575			1	Activities & Events	Sporting Events	1	500 El Camino Real	Santa Clara	CA	95053
1283	1696044	1990295	1		1	Activities & Events	Sporting Events	1	500 El Camino Real	Santa Clara	CA	95053
1284	1725597	1736166										
1285	1647458	1750250	1		1	Activities & Events	Sporting Events	1	525 W Santa Clara St	San Jose	CA	95113
1286	1649300	1753293	1		1	Activities & Events	Sporting Events					
1287	1638225	1449007			1	Health & Beauty	Hair Salon					
1288	1634963	1624399		1	1	Health & Beauty	Massage	1	2470 Martin Luther King Jr Way	Berkeley	CA	94704
1289	1661914	673549										
1290	1690671	1977875						1	5070 Hillsdale Blvd	Sacramento	CA	95842
1291	1694459	1975562			1	Activities & Events	Life Skills Classes	1	173 South Blvd	San Mateo	CA	94402
1292	1697194	1952411	1									
1293	1749756	1981348		1								
1294	1714201	1890289										
1295	1698467	1959293			1	Health & Beauty	Facial					
1296	1635310	1626690			1	Shopping & Services	Photography Services	1			CA	
1297	1670265	706412	1									
1298	1673281	879999										
1299	1691934	2009564						1	22429 Foothill Blvd	Hayward	CA	94541
1300	1635239	1679934			1	Fitness	Fitness Classes	1	731 Bryant St	San Francisco	CA	94103
1301	1727516	1647817										
1302	1728681	2000296		1								
1303	1727553	1042396			1	Activities & Events	City Tours					
1304	1638148	1449034			1	Shopping & Services	Food & Grocery					
1305	1636326	1010571						1	60 Crescent Plz	Pleasant Hill	CA	94523
1306	1657558	1210153	1					1			CA	
1307	1664722	697562	1									
1308	1658439	703407						1	1730 16th St	Sacramento	CA	95811
1309	1661407	1415010	1									
1310	1725674	1966031										
1311	1656326	1677560		1								
1312	1670471	1415551	1									
1313	1718283	2023552										
1314	1635309	1626663			1	Shopping & Services	None	1	5425 Scott St	San Francisco	CA	94123
1315	1704212	1960122										
1316	1714206	1890301	1									
1317	1654555	1203456		1								
1318	1661806	1090786	1									
1319	1671492	1414910						1	1 Sharp Park Rd	Pacifica	CA	94044
1320	1697442	1954368										
1321	1657386	1202722										
1322	1661517	897525	1									
1323	1702190	1756581		1								
1324	1707897	1726636	1	1								
1325	1638153	1449060			1	Health & Beauty	Spa					
1326	1720755	1983433										
1327	1732282	2003560	1		1	Activities & Events	Wine Tasting					
1328	1656205	695085										
1329	1672275	1416280	1									
1330	1723434	1978703										
1331	1676005	1206499	1					1	496 Hamilton St	Palo Alto	CA	94301
1332	1672945	1415428										
1333	1727601	874245										
1334	1723947	2021535										
1335	1746674	1872628		1								
1336	1742209	2019536			1	Activities & Events	Outdoor Adventures					
1337	1749722	2027202	1									
1338	1701578	2015571			1	Fitness	None					
1339	1666694	695886										
1340	1658578	877779	1									
1341	1669564	710727										
1342	1724850	1901547		1								
1343	1718285	2023520										
1344	1739116	2018194		1								
1345	1638145	1449030			1	Fitness	Personal Training	1	864 Folsom St	San Francisco	CA	94103
1346	1745849	1840528										
1347	1646871	1752872	1		1	Activities & Events	Sporting Events	1	1 Sports Pkwy	Sacramento	CA	95834
1348	1648924	1748473	1		1	Activities & Events	Sporting Events					
1349	1637873	1448278			1	Activities & Events	Dance Classes					
1350	1728372	2026490										
1351	1745430	1872853	1	1								
1352	1739222	2020237										
1353	1698670	1960154			1	Health & Beauty	Facial					
1354	1692934	1959281										
1355	1698674	1960172										
1356	1696922	1968363			1	Fitness	Personal Training					
1357	1724396	1873672		1								
1358	1725896	1946173										
1359	1657600	1201097										
1360	1661540	1064599	1									
1361	1695703	1990782	1									
1362	1698934	1949409	1									
1363	1724583	1873794										
1364	1713097	1215946										
1365	1651871	1732733			1	Health & Beauty	Hair Salon					
1366	1653581	1711148	1									
1367	1690540	2015568										
1368	1747248	2019535			1	Activities & Events	Outdoor Adventures					
1369	1698941	1949438			1	Activities & Events	Wine Tasting					
1370	1708703	2003556										
1371	1748371	2002848	1									
1372	1690528	1977888			1	Activities & Events	Wine Tasting					
1373	1690679	1959306	1									
1374	1667955	1041262										
1375	1723958	2021512										
1376	1723959	2021499										
1377	1704336	1993543						1	2937 24th St	San Francisco	CA	94110
1378	1735082	2010945	1		1	Activities & Events	Life Skills Classes	1	2937 24th St	San Francisco	CA	94110
1379	1720069	1971541	1									
1380	1713877	1906593										
1381	1724611	2026497										
1382	1737697	1845763										
1383	1704360	1960841										
1384	1662819	1689020	1									
1385	1662830	677334										
1386	1674304	1672395										
1387	1735077	2003555										
1388	1728361	2026461										
1389	1716926	1871594										
1390	1714634	1875613										
1391	1689190	1949405										
1392	1727727	2021509										
1393	1674588	703612										
1394	1701583	1968690						1			CA	
1395	1745973	2018639										
1396	1729344	2002870										
1397	1638143	1563161			1	Shopping & Services	Home Services					
1398	1655408	674721										
1399	1670311	1413130	1									
1400	1713095	1679932			1	Activities & Events	Life Skills Classes					
1401	1662336	1808926										
1402	1709360	1717543			1	Shopping & Services	Home Services					
1403	1726499	2026488										
1404	1708254	1883725										
1405	1725540	1930025			1	Health & Beauty	Massage					
1406	1741737	2018178										
1407	1696087	1998317			1	Activities & Events	Outdoor Adventures	1	Marine Way	Stinson Beach	CA	94970
1408	1725639	873684										
1409	1668008	877881						1	4 Embarcadero Center	San Francisco	CA	94111
1410	1656177	1207613	1									
1411	1698829	1960952			1	Health & Beauty	Hair Salon					
1412	1704384	1960945										
1413	1660157	1223610						1	1653 Industrial Pkwy	Hayward	CA	94544
1414	1653869	682490										
1415	1654374	1214783										
1416	1654482	1381795										
1417	1660213	865005										
1418	1662305	1413698	1									
1419	1667083	1415320										
1420	1667084	1091425	1									
1421	1668733	865270										
1422	1670201	1381796										
1423	1674826	1413489	1									
1424	1676242	1214754	1									
1425	1672835	1207553										
1426	1653853	887056										
1427	1667454	704101	1									
1428	1638236	1524960			1	Dining & Nightlife	Restaurants					
1429	1722571	1871834										
1430	1638210	1449017			1	Activities & Events	Life Skills Classes					
1431	1637866	922656			1	Shopping & Services	Home Services					
1432	1634847	1677933			1	Health & Beauty	Hair Salon	1	2703 7th St	Berkeley	CA	94710
1433	1635261	1624317	1					1	2703 7th St	Berkeley	CA	94710
1434	1722407	1931396										
1435	1638215	1079807			1	Shopping & Services	None					
1436	1637480	1085150			1	Health & Beauty	Hair Salon	1	3984 Douglas Blvd	Roseville	CA	95661
1437	1637918	1448353			1	Shopping & Services	Home Services					
1438	1657571	1827211		1								
1439	1661471	1825663	1									
1440	1655759	1219640										
1441	1661570	1414993	1									
1442	1719525	1983492										
1443	1655593	1381853										
1444	1674641	884577	1									
1445	1720330	1918693										
1446	1729593	1902044										
1447	1635238	1626611			1	Shopping & Services	Automotive Services					
1448	1729765	2003562			1	Activities & Events	Outdoor Adventures					
1449	1690675	1959278										
1450	1659004	1203565	1									
1451	1666089	1208344	1									
1452	1671137	715137										
1453	1672188	695839										
1454	1634777	1210881	1					1	6905 Camino Arroyo	Gilroy	CA	95020
1455	1668071	1415350		1								
1456	1637654	1046412			1	Dining & Nightlife	Restaurants					
1457	1656186	694258	1									
1458	1673128	888315										
1459	1669018	691440		1								
1460	1718046	1986334										
1461	1718047	1986333										
1462	1638235	1449023			1	Shopping & Services	Home Services					
1463	1670289	1215624										
1464	1702483	1949365										
1465	1637871	1079679			1	Shopping & Services	None					
1466	1659014	1684207										
1467	1671930	714989	1									
1468	1704344	1960764			1	Shopping & Services	Men's Clothing					
1469	1721899	1985306			1	Shopping & Services	Men's Clothing					
1470	1637910	1448318			1	Shopping & Services	Food & Grocery					
1471	1637909	1476582			1	Shopping & Services	None	1	3130 Broadway	Sacramento	CA	95817
1472	1658752	1200141		1								
1473	1674434	703458	1									
1474	1689180	1968906						1	1414 Jefferson St	Oakland	CA	94612
1475	1676084	693269										
1476	1637625	1013483			1	Health & Beauty	None					
1477	1656528	1693803										
1478	1674041	1672168	1									
1479	1660339	671720										
1480	1670234	1206821	1									
1481	1676259	1006258										
1482	1657105	706228										
1483	1661961	1414031	1									
1484	1673639	1381985										
1485	1658894	687624										
1486	1672654	1677631	1									
1487	1657574	1202867										
1488	1673953	1025713	1									
1489	1656204	1215477										
1490	1665757	719036	1									
1491	1658891	1711135										
1492	1668566	1704007	1									
1493	1664204	1415519										
1494	1656994	868319										
1495	1672410	700417	1									
1496	1635285	1678423			1	Shopping & Services	None					
1497	1639955	1008518			1	Shopping & Services	Women's Clothing					
1498	1745957	1031677										
1499	1673001	686006										
1500	1745401	1872806		1								
1501	1657152	1219263										
1502	1673039	888214	1									
1503	1739147	1873150										
1504	1696042	1976294										
1505	1727716	2021479										
1506	1701618	1968696										
1507	1669532	707566										
1508	1661385	1008180	1					1	537 S HIGHWAY 1	Bodega Bay	CA	94923
1509	1656461	1223325						1	537 S HIGHWAY 1	Bodega Bay	CA	94923
1510	1637622	1447691			1	Shopping & Services	None					
1511	1690559	1977997	1									
1512	1717771	1938369			1	Fitness	None					
1513	1701569	1960985	1		1	Health & Beauty	None	1	424 N San Mateo Dr	San Mateo	CA	94401
1514	1717147	1979334										
1515	1722608	1979333										
1516	1637639	1447716			1	Fitness	Fitness Classes					
1517	1720806	1990520										
1518	1688689	1997731										
1519	1701615	1960983			1	Shopping & Services	Photography Services					
1520	1700148	1954327										
1521	1637863	1448237			1	Fitness	Martial Arts					
1522	1690199	1990121			1	Fitness	Fitness Classes	1	849 Jackson St	Napa	CA	94558
1523	1690201	1959310	1					1	849 Jackson St	Napa	CA	94558
1524	1668924	1673895		1								
1525	1729750	1946216			1	Activities & Events	Golf					
1526	1695700	1959294						1	90 Mark West Springs Rd	Santa Rosa	CA	95403
1527	1751034	1979428			1	Activities & Events	None					
1528	1737765	2020350										
1529	1727531	1857045			1	Activities & Events	Theater					
1530	1659859	1007548	1									
1531	1665355	1203653										
1532	1715385	1876666										
1533	1718276	2019962										
1534	1673316	690688										
1535	1714757	1911451										
1536	1727058	1889526		1	1	Activities & Events	Theater					
1537	1653108	1678328						1	12450 W Grimes Road	Tracy	CA	95304
1538	1668024	1672232	1									
1539	1690522	1992223										
1540	1690526	2001887	1									
1541	1691412	1949386			1	Activities & Events	None					
1542	1725660	1920631										
1543	1655242	674532										
1544	1665940	1019187	1									
1545	1668981	1198814										
1546	1675024	1198811										
1547	1714436	1876836										
1548	1654103	1218354						1	449 North Main Street	Manteca	CA	95336
1549	1670918	1025253	1									
1550	1655693	878827										
1551	1665545	1415992	1									
1552	1727636	874062			1	Activities & Events	Comedy Clubs					
1553	1737785	2018426			1	Health & Beauty	Spa					
1554	1735081	2026691										
1555	1690525	1960718		1	1	Dining & Nightlife	None					
1556	1727543	1648487			1	Activities & Events	Comedy Clubs					
1557	1747247	2027197										
1558	1729747	1942090										
1559	1637897	898885			1	Health & Beauty	Massage					
1560	1729438	1908163										
1561	1729342	1742092										
1562	1671494	674188										
1563	1704217	1960142										
1564	1730401	1841693										
1565	1673641	1756503										
1566	1713128	1766964			1	Dining & Nightlife	Restaurants					
